ad_id	reporting_start	reporting_end	campaign_id	fb_campaign_id	age	gender	impressions	clicks	spent	total_conversion	approved_conversion	interest_type	interest
1121411	8/24/2017	8/24/2017	1178	144592	35-39	M	100351	15	24.17999995	2	1	interest2	70
1121411	8/24/2017	8/24/2017	1178	144592	35-39	M	100351	15	24.17999995	2	1	interest3	65
1121412	8/24/2017	8/24/2017	1178	144592	35-39	M	292448	43	76.89999968	2	1	interest1	64
1121412	8/24/2017	8/24/2017	1178	144592	35-39	M	292448	43	76.89999968	2	1	interest2	68
1121412	8/24/2017	8/24/2017	1178	144592	35-39	M	292448	43	76.89999968	2	1	interest3	70
1121421	8/21/2017	8/21/2017	1178	144594	35-39	M	233404	43	70.4100008	2	1	interest1	2
1121421	8/21/2017	8/21/2017	1178	144594	35-39	M	233404	43	70.4100008	2	1	interest2	8
1121421	8/21/2017	8/21/2017	1178	144594	35-39	M	233404	43	70.4100008	2	1	interest3	6
1121442	8/25/2017	8/25/2017	1178	144597	40-44	M	131637	18	29.30999982	2	1	interest1	10
1121442	8/25/2017	8/25/2017	1178	144597	40-44	M	131637	18	29.30999982	2	1	interest2	15
1121442	8/25/2017	8/25/2017	1178	144597	40-44	M	131637	18	29.30999982	2	1	interest3	14
1121532	8/19/2017	8/19/2017	1178	144612	40-44	M	123126	25	39.72999978	2	1	interest1	30
1121532	8/19/2017	8/19/2017	1178	144612	40-44	M	123126	25	39.72999978	2	1	interest2	35
1121532	8/19/2017	8/19/2017	1178	144612	40-44	M	123126	25	39.72999978	2	1	interest3	32
1121545	8/20/2017	8/20/2017	1178	144614	40-44	M	208572	36	60.76000023	2	1	interest1	32
1121545	8/20/2017	8/20/2017	1178	144614	40-44	M	208572	36	60.76000023	2	1	interest2	33
1121545	8/20/2017	8/20/2017	1178	144614	40-44	M	208572	36	60.76000023	2	1	interest3	35
1121557	8/21/2017	8/21/2017	1178	144616	40-44	M	280764	49	81.36000025	2	1	interest1	63
1121557	8/21/2017	8/21/2017	1178	144616	40-44	M	280764	49	81.36000025	2	1	interest2	68
1121557	8/21/2017	8/21/2017	1178	144616	40-44	M	280764	49	81.36000025	2	1	interest3	64
1121568	8/20/2017	8/20/2017	1178	144618	40-44	M	188440	40	60.72999966	2	1	interest1	65
1121568	8/20/2017	8/20/2017	1178	144618	40-44	M	188440	40	60.72999966	2	1	interest2	70
1121568	8/20/2017	8/20/2017	1178	144618	40-44	M	188440	40	60.72999966	2	1	interest3	70
1121571	8/20/2017	8/20/2017	1178	144619	40-44	M	212496	44	74.83000135	2	1	interest1	2
1121571	8/20/2017	8/20/2017	1178	144619	40-44	M	212496	44	74.83000135	2	1	interest2	3
1121571	8/20/2017	8/20/2017	1178	144619	40-44	M	212496	44	74.83000135	2	1	interest3	5
708749	8/17/2017	8/17/2017	916	103917	30-34	M	17861	2	1.820000023	2	0	interest1	16
708749	8/17/2017	8/17/2017	916	103917	30-34	M	17861	2	1.820000023	2	0	interest2	19
708749	8/17/2017	8/17/2017	916	103917	30-34	M	17861	2	1.820000023	2	0	interest3	21
734582	8/29/2017	8/29/2017	936	108716	40-44	M	7709	2	1.320000052	2	0	interest1	29
734582	8/29/2017	8/29/2017	936	108716	40-44	M	7709	2	1.320000052	2	0	interest2	33
734582	8/29/2017	8/29/2017	936	108716	40-44	M	7709	2	1.320000052	2	0	interest3	33
734660	8/28/2017	8/28/2017	936	108729	45-49	M	1299	0	0	2	0	interest1	18
734660	8/28/2017	8/28/2017	936	108729	45-49	M	1299	0	0	2	0	interest2	22
734660	8/28/2017	8/28/2017	936	108729	45-49	M	1299	0	0	2	0	interest3	23
747223	8/18/2017	8/18/2017	936	110838	30-34	M	8032	1	0.600000024	2	0	interest1	16
747223	8/18/2017	8/18/2017	936	110838	30-34	M	8032	1	0.600000024	2	0	interest2	18
747223	8/18/2017	8/18/2017	936	110838	30-34	M	8032	1	0.600000024	2	0	interest3	18
748087	8/26/2017	8/26/2017	936	110982	40-44	F	29466	7	10.84999967	2	0	interest1	16
748087	8/26/2017	8/26/2017	936	110982	40-44	F	29466	7	10.84999967	2	0	interest2	22
748087	8/26/2017	8/26/2017	936	110982	40-44	F	29466	7	10.84999967	2	0	interest3	19
776323	8/26/2017	8/26/2017	936	115485	45-49	F	99078	23	35.79999948	2	0	interest1	16
776323	8/26/2017	8/26/2017	936	115485	45-49	F	99078	23	35.79999948	2	0	interest2	17
776323	8/26/2017	8/26/2017	936	115485	45-49	F	99078	23	35.79999948	2	0	interest3	18
776533	8/21/2017	8/21/2017	936	115520	45-49	F	63927	16	25.52000046	2	0	interest1	63
776533	8/21/2017	8/21/2017	936	115520	45-49	F	63927	16	25.52000046	2	0	interest2	64
776533	8/21/2017	8/21/2017	936	115520	45-49	F	63927	16	25.52000046	2	0	interest3	68
777495	8/25/2017	8/25/2017	936	115693	40-44	M	19581	7	10.42999983	2	0	interest1	19
777495	8/25/2017	8/25/2017	936	115693	40-44	M	19581	7	10.42999983	2	0	interest2	25
777495	8/25/2017	8/25/2017	936	115693	40-44	M	19581	7	10.42999983	2	0	interest3	25
777627	8/23/2017	8/23/2017	936	115715	45-49	M	157534	33	56.19000077	2	0	interest1	16
777627	8/23/2017	8/23/2017	936	115715	45-49	M	157534	33	56.19000077	2	0	interest2	17
777627	8/23/2017	8/23/2017	936	115715	45-49	M	157534	33	56.19000077	2	0	interest3	19
777758	8/24/2017	8/24/2017	936	115737	30-34	M	5209	1	0.959999979	2	0	interest1	19
777758	8/24/2017	8/24/2017	936	115737	30-34	M	5209	1	0.959999979	2	0	interest2	20
777758	8/24/2017	8/24/2017	936	115737	30-34	M	5209	1	0.959999979	2	0	interest3	20
778048	8/28/2017	8/28/2017	936	115786	30-34	M	56615	12	19.88000035	2	0	interest1	27
778048	8/28/2017	8/28/2017	936	115786	30-34	M	56615	12	19.88000035	2	0	interest2	28
778048	8/28/2017	8/28/2017	936	115786	30-34	M	56615	12	19.88000035	2	0	interest3	29
779622	8/29/2017	8/29/2017	936	116061	30-34	F	8613	1	0.889999986	2	0	interest1	15
779622	8/29/2017	8/29/2017	936	116061	30-34	F	8613	1	0.889999986	2	0	interest2	18
779622	8/29/2017	8/29/2017	936	116061	30-34	F	8613	1	0.889999986	2	0	interest3	17
780799	8/23/2017	8/23/2017	936	116273	30-34	F	44699	13	17.30000037	2	0	interest1	22
780799	8/23/2017	8/23/2017	936	116273	30-34	F	44699	13	17.30000037	2	0	interest2	24
780799	8/23/2017	8/23/2017	936	116273	30-34	F	44699	13	17.30000037	2	0	interest3	26
781857	8/18/2017	8/18/2017	936	116455	30-34	M	9134	3	4.180000067	2	0	interest1	20
781857	8/18/2017	8/18/2017	936	116455	30-34	M	9134	3	4.180000067	2	0	interest2	21
781857	8/18/2017	8/18/2017	936	116455	30-34	M	9134	3	4.180000067	2	0	interest3	24
950326	8/22/2017	8/22/2017	936	123481	35-39	M	6607	1	1.320000052	2	0	interest1	16
950326	8/22/2017	8/22/2017	936	123481	35-39	M	6607	1	1.320000052	2	0	interest2	19
950326	8/22/2017	8/22/2017	936	123481	35-39	M	6607	1	1.320000052	2	0	interest3	22
951133	8/18/2017	8/18/2017	936	123616	35-39	M	9948	2	2.720000029	2	0	interest1	16
951133	8/18/2017	8/18/2017	936	123616	35-39	M	9948	2	2.720000029	2	0	interest2	21
951133	8/18/2017	8/18/2017	936	123616	35-39	M	9948	2	2.720000029	2	0	interest3	19
951400	8/21/2017	8/21/2017	936	123660	45-49	F	24028	9	12.39000034	2	0	interest1	10
951400	8/21/2017	8/21/2017	936	123660	45-49	F	24028	9	12.39000034	2	0	interest2	12
951400	8/21/2017	8/21/2017	936	123660	45-49	F	24028	9	12.39000034	2	0	interest3	15
951812	8/29/2017	8/29/2017	936	123729	35-39	F	16274	4	6.079999924	2	0	interest1	16
951812	8/29/2017	8/29/2017	936	123729	35-39	F	16274	4	6.079999924	2	0	interest2	18
951812	8/29/2017	8/29/2017	936	123729	35-39	F	16274	4	6.079999924	2	0	interest3	18
951856	8/25/2017	8/25/2017	936	123736	30-34	F	4626	2	2.099999905	2	0	interest1	20
951856	8/25/2017	8/25/2017	936	123736	30-34	F	4626	2	2.099999905	2	0	interest2	23
951856	8/25/2017	8/25/2017	936	123736	30-34	F	4626	2	2.099999905	2	0	interest3	21
1121107	8/26/2017	8/26/2017	1178	144533	30-34	M	32616	1	1.539999962	2	0	interest1	16
1121107	8/26/2017	8/26/2017	1178	144533	30-34	M	32616	1	1.539999962	2	0	interest2	17
1121107	8/26/2017	8/26/2017	1178	144533	30-34	M	32616	1	1.539999962	2	0	interest3	19
1121126	8/26/2017	8/26/2017	1178	144536	30-34	M	45923	5	7.220000148	2	0	interest1	20
1121126	8/26/2017	8/26/2017	1178	144536	30-34	M	45923	5	7.220000148	2	0	interest2	21
1121126	8/26/2017	8/26/2017	1178	144536	30-34	M	45923	5	7.220000148	2	0	interest3	24
1121303	8/23/2017	8/23/2017	1178	144574	35-39	M	84494	7	12.57000017	2	0	interest1	16
1121303	8/23/2017	8/23/2017	1178	144574	35-39	M	84494	7	12.57000017	2	0	interest2	19
1121303	8/23/2017	8/23/2017	1178	144574	35-39	M	84494	7	12.57000017	2	0	interest3	21
1121317	8/28/2017	8/28/2017	1178	144576	35-39	M	76355	9	14.62999988	2	0	interest1	19
1121317	8/28/2017	8/28/2017	1178	144576	35-39	M	76355	9	14.62999988	2	0	interest2	25
1121317	8/28/2017	8/28/2017	1178	144576	35-39	M	76355	9	14.62999988	2	0	interest3	23
1121333	8/28/2017	8/28/2017	1178	144579	35-39	M	88970	10	14.8300004	2	0	interest1	22
1121333	8/28/2017	8/28/2017	1178	144579	35-39	M	88970	10	14.8300004	2	0	interest2	25
1121333	8/28/2017	8/28/2017	1178	144579	35-39	M	88970	10	14.8300004	2	0	interest3	25
1121340	8/27/2017	8/27/2017	1178	144580	35-39	M	140147	24	42.08000016	2	0	interest1	23
1121340	8/27/2017	8/27/2017	1178	144580	35-39	M	140147	24	42.08000016	2	0	interest2	27
1121340	8/27/2017	8/27/2017	1178	144580	35-39	M	140147	24	42.08000016	2	0	interest3	28
1121353	8/30/2017	8/30/2017	1178	144582	35-39	M	28194	3	3.709999919	2	0	interest1	25
1121353	8/30/2017	8/30/2017	1178	144582	35-39	M	28194	3	3.709999919	2	0	interest2	30
1121353	8/30/2017	8/30/2017	1178	144582	35-39	M	28194	3	3.709999919	2	0	interest3	27
1121414	8/23/2017	8/23/2017	1178	144592	35-39	M	133316	21	36.17000055	2	0	interest1	64
1121414	8/23/2017	8/23/2017	1178	144592	35-39	M	133316	21	36.17000055	2	0	interest2	70
1121414	8/23/2017	8/23/2017	1178	144592	35-39	M	133316	21	36.17000055	2	0	interest3	66
1121422	8/23/2017	8/23/2017	1178	144594	35-39	M	128843	24	37.5999999	2	0	interest1	2
1121422	8/23/2017	8/23/2017	1178	144594	35-39	M	128843	24	37.5999999	2	0	interest2	7
1121422	8/23/2017	8/23/2017	1178	144594	35-39	M	128843	24	37.5999999	2	0	interest3	7
1121423	8/23/2017	8/23/2017	1178	144594	35-39	M	63564	12	20.59000027	2	0	interest1	2
1121423	8/23/2017	8/23/2017	1178	144594	35-39	M	63564	12	20.59000027	2	0	interest2	5
1121423	8/23/2017	8/23/2017	1178	144594	35-39	M	63564	12	20.59000027	2	0	interest3	7
1121481	8/19/2017	8/19/2017	1178	144604	40-44	M	153586	28	43.01000035	2	0	interest1	22
1121481	8/19/2017	8/19/2017	1178	144604	40-44	M	153586	28	43.01000035	2	0	interest2	27
1121481	8/19/2017	8/19/2017	1178	144604	40-44	M	153586	28	43.01000035	2	0	interest3	25
1121528	8/19/2017	8/19/2017	1178	144611	40-44	M	172827	25	38.42000043	2	0	interest1	29
1121528	8/19/2017	8/19/2017	1178	144611	40-44	M	172827	25	38.42000043	2	0	interest2	33
1121528	8/19/2017	8/19/2017	1178	144611	40-44	M	172827	25	38.42000043	2	0	interest3	31
1121577	8/20/2017	8/20/2017	1178	144620	40-44	M	242234	48	68.06000054	2	0	interest1	7
1121577	8/20/2017	8/20/2017	1178	144620	40-44	M	242234	48	68.06000054	2	0	interest2	9
1121577	8/20/2017	8/20/2017	1178	144620	40-44	M	242234	48	68.06000054	2	0	interest3	11
747220	8/18/2017	8/18/2017	936	110837	30-34	M	2474	0	0	2	2	interest1	15
747220	8/18/2017	8/18/2017	936	110837	30-34	M	2474	0	0	2	2	interest2	17
747220	8/18/2017	8/18/2017	936	110837	30-34	M	2474	0	0	2	2	interest3	16
779778	8/22/2017	8/22/2017	936	116087	30-34	F	2466	0	0	2	2	interest1	31
779778	8/22/2017	8/22/2017	936	116087	30-34	F	2466	0	0	2	2	interest2	37
779778	8/22/2017	8/22/2017	936	116087	30-34	F	2466	0	0	2	2	interest3	34
782694	8/23/2017	8/23/2017	936	116595	35-39	F	29035	7	8.910000086	2	2	interest1	29
782694	8/23/2017	8/23/2017	936	116595	35-39	F	29035	7	8.910000086	2	2	interest2	31
782694	8/23/2017	8/23/2017	936	116595	35-39	F	29035	7	8.910000086	2	2	interest3	35
950079	8/22/2017	8/22/2017	936	123440	30-34	M	3142	0	0	2	2	interest1	16
950079	8/22/2017	8/22/2017	936	123440	30-34	M	3142	0	0	2	2	interest2	20
950079	8/22/2017	8/22/2017	936	123440	30-34	M	3142	0	0	2	2	interest3	22
950745	8/18/2017	8/18/2017	936	123551	30-34	M	1514	0	0	2	2	interest1	29
950745	8/18/2017	8/18/2017	936	123551	30-34	M	1514	0	0	2	2	interest2	32
950745	8/18/2017	8/18/2017	936	123551	30-34	M	1514	0	0	2	2	interest3	31
950770	8/18/2017	8/18/2017	936	123555	30-34	M	7780	3	4.329999924	2	2	interest1	28
950770	8/18/2017	8/18/2017	936	123555	30-34	M	7780	3	4.329999924	2	2	interest2	31
950770	8/18/2017	8/18/2017	936	123555	30-34	M	7780	3	4.329999924	2	2	interest3	30
950839	8/22/2017	8/22/2017	936	123567	30-34	M	246	0	0	2	2	interest1	24
950839	8/22/2017	8/22/2017	936	123567	30-34	M	246	0	0	2	2	interest2	29
950839	8/22/2017	8/22/2017	936	123567	30-34	M	246	0	0	2	2	interest3	25
951391	8/19/2017	8/19/2017	936	123659	30-34	F	2879	1	1.590000033	2	2	interest1	28
951391	8/19/2017	8/19/2017	936	123659	30-34	F	2879	1	1.590000033	2	2	interest2	29
951391	8/19/2017	8/19/2017	936	123659	30-34	F	2879	1	1.590000033	2	2	interest3	33
1121131	8/28/2017	8/28/2017	1178	144537	30-34	M	83591	7	14.14000046	2	2	interest1	21
1121131	8/28/2017	8/28/2017	1178	144537	30-34	M	83591	7	14.14000046	2	2	interest2	27
1121131	8/28/2017	8/28/2017	1178	144537	30-34	M	83591	7	14.14000046	2	2	interest3	25
1121263	8/30/2017	8/30/2017	1178	144567	30-34	M	156101	19	29.75000048	2	2	interest1	64
1121263	8/30/2017	8/30/2017	1178	144567	30-34	M	156101	19	29.75000048	2	2	interest2	66
1121263	8/30/2017	8/30/2017	1178	144567	30-34	M	156101	19	29.75000048	2	2	interest3	69
1121474	8/21/2017	8/21/2017	1178	144602	40-44	M	75803	11	19.3599999	2	2	interest1	20
1121474	8/21/2017	8/21/2017	1178	144602	40-44	M	75803	11	19.3599999	2	2	interest2	26
1121474	8/21/2017	8/21/2017	1178	144602	40-44	M	75803	11	19.3599999	2	2	interest3	26
1121523	8/18/2017	8/18/2017	1178	144611	40-44	M	76923	11	17.67000008	2	2	interest1	29
1121523	8/18/2017	8/18/2017	1178	144611	40-44	M	76923	11	17.67000008	2	2	interest2	32
1121523	8/18/2017	8/18/2017	1178	144611	40-44	M	76923	11	17.67000008	2	2	interest3	34
734290	8/26/2017	8/26/2017	936	108668	30-34	M	5374	1	1.039999962	4	0	interest1	29
734290	8/26/2017	8/26/2017	936	108668	30-34	M	5374	1	1.039999962	4	0	interest2	32
734290	8/26/2017	8/26/2017	936	108668	30-34	M	5374	1	1.039999962	4	0	interest3	35
734854	8/19/2017	8/19/2017	936	108762	30-34	F	57022	13	20.29000032	3	3	interest1	27
734854	8/19/2017	8/19/2017	936	108762	30-34	F	57022	13	20.29000032	3	3	interest2	33
734854	8/19/2017	8/19/2017	936	108762	30-34	F	57022	13	20.29000032	3	3	interest3	32
734939	8/20/2017	8/20/2017	936	108776	35-39	F	104648	24	33.33000004	4	2	interest1	16
734939	8/20/2017	8/20/2017	936	108776	35-39	F	104648	24	33.33000004	4	2	interest2	19
734939	8/20/2017	8/20/2017	936	108776	35-39	F	104648	24	33.33000004	4	2	interest3	22
735033	8/18/2017	8/18/2017	936	108792	35-39	F	652	0	0	0	0	interest1	36
735033	8/18/2017	8/18/2017	936	108792	35-39	F	652	0	0	0	0	interest2	40
735033	8/18/2017	8/18/2017	936	108792	35-39	F	652	0	0	0	0	interest3	40
738408	8/19/2017	8/19/2017	936	109813	40-44	F	20233	4	5.590000153	3	0	interest1	16
738408	8/19/2017	8/19/2017	936	109813	40-44	F	20233	4	5.590000153	3	0	interest2	22
738408	8/19/2017	8/19/2017	936	109813	40-44	F	20233	4	5.590000153	3	0	interest3	22
738413	8/19/2017	8/19/2017	936	109813	40-44	F	147159	36	58.16000044	3	1	interest1	16
738413	8/19/2017	8/19/2017	936	109813	40-44	F	147159	36	58.16000044	3	1	interest2	17
738413	8/19/2017	8/19/2017	936	109813	40-44	F	147159	36	58.16000044	3	1	interest3	19
738592	8/20/2017	8/20/2017	936	109850	45-49	F	493821	116	176.3799977	4	1	interest1	16
738592	8/20/2017	8/20/2017	936	109850	45-49	F	493821	116	176.3799977	4	1	interest2	22
738592	8/20/2017	8/20/2017	936	109850	45-49	F	493821	116	176.3799977	4	1	interest3	20
738648	8/18/2017	8/18/2017	936	109859	45-49	F	111090	38	51.97000027	5	1	interest1	26
738648	8/18/2017	8/18/2017	936	109859	45-49	F	111090	38	51.97000027	5	1	interest2	30
738648	8/18/2017	8/18/2017	936	109859	45-49	F	111090	38	51.97000027	5	1	interest3	27
747968	8/24/2017	8/24/2017	936	110962	35-39	F	512	0	0	0	0	interest1	21
747968	8/24/2017	8/24/2017	936	110962	35-39	F	512	0	0	0	0	interest2	27
747968	8/24/2017	8/24/2017	936	110962	35-39	F	512	0	0	0	0	interest3	24
748230	8/26/2017	8/26/2017	936	111006	45-49	F	83929	21	27.72999954	4	1	interest1	16
748230	8/26/2017	8/26/2017	936	111006	45-49	F	83929	21	27.72999954	4	1	interest2	17
748230	8/26/2017	8/26/2017	936	111006	45-49	F	83929	21	27.72999954	4	1	interest3	20
748235	8/26/2017	8/26/2017	936	111006	45-49	F	102695	25	39.42999983	3	0	interest1	16
748235	8/26/2017	8/26/2017	936	111006	45-49	F	102695	25	39.42999983	3	0	interest2	18
748235	8/26/2017	8/26/2017	936	111006	45-49	F	102695	25	39.42999983	3	0	interest3	19
748294	8/26/2017	8/26/2017	936	111016	45-49	F	82827	24	47.93000031	3	0	interest1	27
748294	8/26/2017	8/26/2017	936	111016	45-49	F	82827	24	47.93000031	3	0	interest2	32
748294	8/26/2017	8/26/2017	936	111016	45-49	F	82827	24	47.93000031	3	0	interest3	31
776476	8/21/2017	8/21/2017	936	115510	30-34	M	43756	5	5.439999938	0	0	interest1	16
776476	8/21/2017	8/21/2017	936	115510	30-34	M	43756	5	5.439999938	0	0	interest2	17
776476	8/21/2017	8/21/2017	936	115510	30-34	M	43756	5	5.439999938	0	0	interest3	18
777625	8/24/2017	8/24/2017	936	115715	45-49	M	59433	12	19.65999949	3	0	interest1	16
777625	8/24/2017	8/24/2017	936	115715	45-49	M	59433	12	19.65999949	3	0	interest2	17
777625	8/24/2017	8/24/2017	936	115715	45-49	M	59433	12	19.65999949	3	0	interest3	19
777794	8/24/2017	8/24/2017	936	115743	30-34	M	13473	3	2.619999945	3	0	interest1	18
777794	8/24/2017	8/24/2017	936	115743	30-34	M	13473	3	2.619999945	3	0	interest2	23
777794	8/24/2017	8/24/2017	936	115743	30-34	M	13473	3	2.619999945	3	0	interest3	24
780318	8/22/2017	8/22/2017	936	116183	45-49	F	162341	56	77.07999969	3	0	interest1	29
780318	8/22/2017	8/22/2017	936	116183	45-49	F	162341	56	77.07999969	3	0	interest2	32
780318	8/22/2017	8/22/2017	936	116183	45-49	F	162341	56	77.07999969	3	0	interest3	31
951046	8/19/2017	8/19/2017	936	123601	30-34	F	20050	4	4.659999847	4	1	interest1	16
951046	8/19/2017	8/19/2017	936	123601	30-34	F	20050	4	4.659999847	4	1	interest2	18
951046	8/19/2017	8/19/2017	936	123601	30-34	F	20050	4	4.659999847	4	1	interest3	17
951853	8/29/2017	8/29/2017	936	123736	30-34	F	529	0	0	0	0	interest1	20
951853	8/29/2017	8/29/2017	936	123736	30-34	F	529	0	0	0	0	interest2	23
951853	8/29/2017	8/29/2017	936	123736	30-34	F	529	0	0	0	0	interest3	25
1121091	8/28/2017	8/28/2017	1178	144531	30-34	M	1194718	141	254.049996	28	14	interest1	10
1121091	8/28/2017	8/28/2017	1178	144531	30-34	M	1194718	141	254.049996	28	14	interest2	11
1121091	8/28/2017	8/28/2017	1178	144531	30-34	M	1194718	141	254.049996	28	14	interest3	15
1121092	8/28/2017	8/28/2017	1178	144531	30-34	M	637648	67	122.4	13	5	interest1	10
1121092	8/28/2017	8/28/2017	1178	144531	30-34	M	637648	67	122.4	13	5	interest2	12
1121092	8/28/2017	8/28/2017	1178	144531	30-34	M	637648	67	122.4	13	5	interest3	11
1121095	8/28/2017	8/28/2017	1178	144531	30-34	M	459690	50	86.33000112	5	2	interest1	10
1121095	8/28/2017	8/28/2017	1178	144531	30-34	M	459690	50	86.33000112	5	2	interest2	16
1121095	8/28/2017	8/28/2017	1178	144531	30-34	M	459690	50	86.33000112	5	2	interest3	12
1121096	8/28/2017	8/28/2017	1178	144531	30-34	M	750060	86	161.9099991	11	2	interest1	10
1121096	8/28/2017	8/28/2017	1178	144531	30-34	M	750060	86	161.9099991	11	2	interest2	11
1121096	8/28/2017	8/28/2017	1178	144531	30-34	M	750060	86	161.9099991	11	2	interest3	16
1121098	8/29/2017	8/29/2017	1178	144532	30-34	M	1267550	123	236.7699986	24	10	interest1	15
1121098	8/29/2017	8/29/2017	1178	144532	30-34	M	1267550	123	236.7699986	24	10	interest2	18
1121098	8/29/2017	8/29/2017	1178	144532	30-34	M	1267550	123	236.7699986	24	10	interest3	21
1121100	8/29/2017	8/29/2017	1178	144532	30-34	M	3052003	340	639.9499981	60	17	interest1	15
1121100	8/29/2017	8/29/2017	1178	144532	30-34	M	3052003	340	639.9499981	60	17	interest2	20
1121100	8/29/2017	8/29/2017	1178	144532	30-34	M	3052003	340	639.9499981	60	17	interest3	17
1121102	8/25/2017	8/25/2017	1178	144532	30-34	M	357856	30	52.97000015	7	3	interest1	15
1121102	8/25/2017	8/25/2017	1178	144532	30-34	M	357856	30	52.97000015	7	3	interest2	18
1121102	8/25/2017	8/25/2017	1178	144532	30-34	M	357856	30	52.97000015	7	3	interest3	20
1121104	8/25/2017	8/25/2017	1178	144533	30-34	M	2080666	202	360.1500015	40	21	interest1	16
1121104	8/25/2017	8/25/2017	1178	144533	30-34	M	2080666	202	360.1500015	40	21	interest2	20
1121104	8/25/2017	8/25/2017	1178	144533	30-34	M	2080666	202	360.1500015	40	21	interest3	20
1121105	8/26/2017	8/26/2017	1178	144533	30-34	M	145999	9	16.5200001	5	2	interest1	16
1121105	8/26/2017	8/26/2017	1178	144533	30-34	M	145999	9	16.5200001	5	2	interest2	22
1121105	8/26/2017	8/26/2017	1178	144533	30-34	M	145999	9	16.5200001	5	2	interest3	19
1121108	8/26/2017	8/26/2017	1178	144533	30-34	M	984521	95	163.8999972	26	14	interest1	16
1121108	8/26/2017	8/26/2017	1178	144533	30-34	M	984521	95	163.8999972	26	14	interest2	20
1121108	8/26/2017	8/26/2017	1178	144533	30-34	M	984521	95	163.8999972	26	14	interest3	18
1121110	8/26/2017	8/26/2017	1178	144534	30-34	M	880814	123	210.3600006	6	2	interest1	18
1121110	8/26/2017	8/26/2017	1178	144534	30-34	M	880814	123	210.3600006	6	2	interest2	20
1121110	8/26/2017	8/26/2017	1178	144534	30-34	M	880814	123	210.3600006	6	2	interest3	22
1121111	8/26/2017	8/26/2017	1178	144534	30-34	M	182452	20	35.73000026	4	1	interest1	18
1121111	8/26/2017	8/26/2017	1178	144534	30-34	M	182452	20	35.73000026	4	1	interest2	19
1121111	8/26/2017	8/26/2017	1178	144534	30-34	M	182452	20	35.73000026	4	1	interest3	21
1121113	8/27/2017	8/27/2017	1178	144534	30-34	M	894911	120	215.8399994	7	4	interest1	18
1121113	8/27/2017	8/27/2017	1178	144534	30-34	M	894911	120	215.8399994	7	4	interest2	24
1121113	8/27/2017	8/27/2017	1178	144534	30-34	M	894911	120	215.8399994	7	4	interest3	24
1121116	8/26/2017	8/26/2017	1178	144535	30-34	M	572450	89	157.329998	7	4	interest1	19
1121116	8/26/2017	8/26/2017	1178	144535	30-34	M	572450	89	157.329998	7	4	interest2	20
1121116	8/26/2017	8/26/2017	1178	144535	30-34	M	572450	89	157.329998	7	4	interest3	24
1121119	8/25/2017	8/25/2017	1178	144535	30-34	M	345371	54	93.08999991	7	3	interest1	19
1121119	8/25/2017	8/25/2017	1178	144535	30-34	M	345371	54	93.08999991	7	3	interest2	21
1121119	8/25/2017	8/25/2017	1178	144535	30-34	M	345371	54	93.08999991	7	3	interest3	22
1121121	8/25/2017	8/25/2017	1178	144536	30-34	M	323899	46	78.9200002	5	1	interest1	20
1121121	8/25/2017	8/25/2017	1178	144536	30-34	M	323899	46	78.9200002	5	1	interest2	22
1121121	8/25/2017	8/25/2017	1178	144536	30-34	M	323899	46	78.9200002	5	1	interest3	25
1121125	8/26/2017	8/26/2017	1178	144536	30-34	M	1034284	152	257.7099986	20	9	interest1	20
1121125	8/26/2017	8/26/2017	1178	144536	30-34	M	1034284	152	257.7099986	20	9	interest2	26
1121125	8/26/2017	8/26/2017	1178	144536	30-34	M	1034284	152	257.7099986	20	9	interest3	24
1121132	8/21/2017	8/21/2017	1178	144537	30-34	M	114923	12	23.73000026	4	2	interest1	21
1121132	8/21/2017	8/21/2017	1178	144537	30-34	M	114923	12	23.73000026	4	2	interest2	23
1121132	8/21/2017	8/21/2017	1178	144537	30-34	M	114923	12	23.73000026	4	2	interest3	27
1121138	8/21/2017	8/21/2017	1178	144538	30-34	M	328991	35	67.65000057	5	2	interest1	22
1121138	8/21/2017	8/21/2017	1178	144538	30-34	M	328991	35	67.65000057	5	2	interest2	26
1121138	8/21/2017	8/21/2017	1178	144538	30-34	M	328991	35	67.65000057	5	2	interest3	24
1121143	8/21/2017	8/21/2017	1178	144539	30-34	M	221695	31	52.26000011	5	2	interest1	23
1121143	8/21/2017	8/21/2017	1178	144539	30-34	M	221695	31	52.26000011	5	2	interest2	28
1121143	8/21/2017	8/21/2017	1178	144539	30-34	M	221695	31	52.26000011	5	2	interest3	27
1121153	8/20/2017	8/20/2017	1178	144541	30-34	M	187856	23	38.38999975	5	1	interest1	24
1121153	8/20/2017	8/20/2017	1178	144541	30-34	M	187856	23	38.38999975	5	1	interest2	27
1121153	8/20/2017	8/20/2017	1178	144541	30-34	M	187856	23	38.38999975	5	1	interest3	30
1121164	8/19/2017	8/19/2017	1178	144545	30-34	M	570699	80	138.7699997	9	2	interest1	25
1121164	8/19/2017	8/19/2017	1178	144545	30-34	M	570699	80	138.7699997	9	2	interest2	31
1121164	8/19/2017	8/19/2017	1178	144545	30-34	M	570699	80	138.7699997	9	2	interest3	30
1121167	8/19/2017	8/19/2017	1178	144545	30-34	M	1063508	145	260.3800013	23	7	interest1	25
1121167	8/19/2017	8/19/2017	1178	144545	30-34	M	1063508	145	260.3800013	23	7	interest2	29
